Time_Sec;Pos_H;Pos_V;Pos_R;Temp_A;Temp_B;Set_A;Set_B;Stable_A;Stable_B
0.006;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
0.11;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
0.213;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
0.317;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
0.417;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
0.517;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
0.622;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
0.723;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
0.824;0.0;0.0;0.0;34.18803418803419;33.5982905982906;32.0;32.0;0;0
0.925;0.0;0.0;0.0;34.18803418803419;33.5982905982906;32.0;32.0;0;0
1.026;0.0;0.0;0.0;34.18803418803419;33.5982905982906;32.0;32.0;0;0
1.127;0.0;0.0;0.0;34.18803418803419;33.5982905982906;32.0;32.0;0;0
1.232;0.0;0.0;0.0;34.18803418803419;33.5982905982906;32.0;32.0;0;0
1.334;0.0;0.0;0.0;34.18803418803419;33.5982905982906;32.0;32.0;0;0
1.435;0.0;0.0;0.0;34.18803418803419;33.5982905982906;32.0;32.0;0;0
1.537;0.0;0.0;0.0;34.18803418803419;33.5982905982906;32.0;32.0;0;0
1.641;0.0;0.0;0.0;34.18803418803419;33.5982905982906;32.0;32.0;0;0
1.743;0.0;0.0;0.0;34.18803418803419;33.5982905982906;32.0;32.0;0;0
1.846;0.0;0.0;0.0;34.12820512820513;33.5982905982906;32.0;32.0;0;0
1.946;0.0;0.0;0.0;34.12820512820513;33.5982905982906;32.0;32.0;0;0
2.051;0.0;0.0;0.0;34.12820512820513;33.5982905982906;32.0;32.0;0;0
2.152;0.0;0.0;0.0;34.12820512820513;33.5982905982906;32.0;32.0;0;0
2.273;0.0;0.0;0.0;34.12820512820513;33.5982905982906;32.0;32.0;0;0
2.397;0.0;0.0;0.0;34.12820512820513;33.5982905982906;32.0;32.0;0;0
2.503;0.0;0.0;0.0;34.12820512820513;33.5982905982906;32.0;32.0;0;0
2.609;0.0;0.0;0.0;34.12820512820513;33.5982905982906;32.0;32.0;0;0
2.714;0.0;0.0;0.0;34.12820512820513;33.5982905982906;32.0;32.0;0;0
2.816;0.0;0.0;0.0;34.12820512820513;33.5982905982906;32.0;32.0;0;0
2.92;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
3.021;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
3.13;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
3.247;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
3.349;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
3.453;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
3.592;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
3.713;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
3.814;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
3.915;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
4.016;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
4.117;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
4.222;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
4.324;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
4.425;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
4.529;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
4.629;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
4.732;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
4.844;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
4.948;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
5.053;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
5.158;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
5.261;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
5.37;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
5.475;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
5.581;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
5.687;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
5.792;0.0;0.0;0.0;34.18803418803419;33.54700854700855;32.0;32.0;0;0
5.893;0.0;0.0;0.0;34.12820512820513;33.48717948717949;32.0;32.0;0;0
5.993;0.0;0.0;0.0;34.12820512820513;33.48717948717949;32.0;32.0;0;0
6.096;0.0;0.0;0.0;34.12820512820513;33.48717948717949;32.0;32.0;0;0
6.199;0.0;0.0;0.0;34.12820512820513;33.48717948717949;32.0;32.0;0;0
6.299;0.0;0.0;0.0;34.12820512820513;33.48717948717949;32.0;32.0;0;0
6.4;0.0;0.0;0.0;34.12820512820513;33.48717948717949;32.0;32.0;0;0
6.502;0.0;0.0;0.0;34.12820512820513;33.48717948717949;32.0;32.0;0;0
6.603;0.0;0.0;0.0;34.12820512820513;33.48717948717949;32.0;32.0;0;0
6.704;0.0;0.0;0.0;34.12820512820513;33.48717948717949;32.0;32.0;0;0
6.806;0.0;0.0;0.0;34.12820512820513;33.48717948717949;32.0;32.0;0;0
6.909;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
7.01;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
7.111;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
7.215;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
7.315;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
7.418;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
7.518;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
7.618;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
7.722;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
7.824;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
7.926;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
8.026;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
8.13;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
8.233;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
8.337;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
8.438;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
8.538;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
8.639;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
8.74;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
8.845;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
8.946;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
9.046;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
9.151;0.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
9.252;10.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
9.365;10.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
9.472;10.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
9.573;10.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
9.68;10.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
9.785;10.0;0.0;0.0;34.12820512820513;33.54700854700855;32.0;32.0;0;0
9.887;10.0;0.0;0.0;34.07692307692308;33.48717948717949;32.0;32.0;0;0
9.994;10.0;0.0;0.0;34.07692307692308;33.48717948717949;32.0;32.0;0;0
