Time_Sec;Pos_H;Pos_V;Pos_R;Temp_A;Temp_B;Set_A;Set_B;Stable_A;Stable_B
0.002;0.0;0.0;0.0;36.0;35.948717948717956;36.0;36.0;1;1
0.508;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
1.018;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
1.528;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
2.039;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
2.542;0.0;0.0;0.0;35.948717948717956;35.8974358974359;36.0;36.0;1;1
3.051;0.0;0.0;0.0;35.948717948717956;35.8974358974359;36.0;36.0;1;1
3.552;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
4.052;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
4.556;0.0;0.0;0.0;35.948717948717956;35.8974358974359;36.0;36.0;1;1
5.058;0.0;0.0;0.0;35.948717948717956;35.8974358974359;36.0;36.0;1;1
5.56;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
6.064;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
6.568;0.0;0.0;0.0;35.948717948717956;35.8974358974359;36.0;36.0;1;1
7.073;0.0;0.0;0.0;35.948717948717956;35.8974358974359;36.0;36.0;1;1
7.581;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
8.082;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
8.587;0.0;0.0;0.0;35.948717948717956;35.8974358974359;36.0;36.0;1;1
9.092;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
9.596;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
10.097;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
10.602;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
11.108;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
11.612;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
12.114;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
12.771;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
13.274;0.0;0.0;0.0;35.948717948717956;35.8974358974359;36.0;36.0;1;1
13.854;0.0;0.0;0.0;35.948717948717956;35.8974358974359;36.0;36.0;1;1
14.402;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
14.914;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
15.629;0.0;0.0;0.0;35.948717948717956;35.8974358974359;36.0;36.0;1;1
16.135;0.0;0.0;0.0;35.948717948717956;35.8974358974359;36.0;36.0;1;1
16.65;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
17.174;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
17.705;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
18.283;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
18.794;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
19.358;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
19.867;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
20.369;0.0;0.0;0.0;35.948717948717956;35.8974358974359;36.0;36.0;1;1
20.882;0.0;0.0;0.0;35.948717948717956;35.8974358974359;36.0;36.0;1;1
21.387;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
21.889;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
22.395;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
22.896;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
23.397;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
23.9;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
24.405;0.0;0.0;0.0;35.948717948717956;35.8974358974359;36.0;36.0;1;1
24.91;0.0;0.0;0.0;35.948717948717956;35.8974358974359;36.0;36.0;1;1
25.414;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
25.918;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
26.429;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
26.935;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
27.445;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
27.948;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
28.453;0.0;0.0;0.0;35.948717948717956;35.8974358974359;36.0;36.0;1;1
28.955;0.0;0.0;0.0;35.948717948717956;35.8974358974359;36.0;36.0;1;1
29.457;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
29.962;0.0;0.0;0.0;35.948717948717956;35.948717948717956;36.0;36.0;1;1
