Time_Sec;Pos_H;Pos_V;Pos_R;Temp_A;Temp_B;Set_A;Set_B;Stable_A;Stable_B
0.002;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
0.102;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
0.203;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
0.306;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
0.408;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
0.521;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
0.627;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
0.738;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
0.844;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
0.946;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
1.051;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
1.153;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
1.269;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
1.369;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
1.486;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
1.592;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
1.707;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
1.818;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
1.928;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
2.038;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
2.15;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
2.267;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
2.376;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
2.479;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
2.579;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
2.695;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
2.803;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
2.918;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
3.024;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
3.133;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
3.234;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
3.346;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
3.458;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
3.565;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
3.678;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
3.788;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
3.902;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
4.013;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
4.125;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
4.242;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
4.343;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
4.443;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
4.554;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
4.667;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
4.774;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
4.888;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
4.996;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
5.098;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
5.205;0.0;0.0;0.0;31.99145299145299;31.99145299145299;32.0;32.0;1;1
