PC_Time,Arduino_Time,Pos_H_Steps,Pos_V_Steps,Pos_R_Steps,Status_Bits
1769430457.602881,50,0,0,0,0
1769430457.604628,100,0,0,0,0
1769430457.6060648,150,0,0,0,0
1769430457.607462,200,0,0,0,0
1769430457.608856,250,0,0,0,0
1769430457.610241,300,0,0,0,0
1769430457.6116748,350,0,0,0,0
1769430457.6130948,400,0,0,0,0
1769430457.617054,450,0,0,0,0
1769430457.668206,500,0,0,0,0
1769430457.718061,550,0,0,0,0
1769430457.766797,600,0,0,0,0
1769430457.817546,650,0,0,0,0
1769430457.867237,700,0,0,0,0
1769430457.9185762,750,0,0,0,0
1769430457.9686148,800,0,0,0,0
1769430458.018872,850,0,0,0,0
1769430458.067604,900,0,0,0,0
1769430458.118838,950,0,0,0,0
1769430458.168757,1000,0,0,0,0
1769430458.218844,1050,0,0,0,0
1769430458.269683,1100,0,0,0,0
1769430458.319746,1150,0,0,0,0
1769430458.368321,1200,0,0,0,0
1769430458.418528,1250,0,0,0,0
1769430458.469624,1300,0,0,0,0
1769430458.519488,1350,0,0,0,0
1769430458.569569,1400,0,0,0,0
1769430458.6206772,1451,0,0,0,0
1769430458.670578,1501,0,0,0,0
1769430458.7216299,1551,0,0,0,0
1769430458.771463,1601,0,0,0,0
1769430458.821467,1651,0,0,0,0
1769430458.871459,1701,0,0,0,0
1769430458.921178,1751,0,0,0,0
1769430458.971013,1801,0,0,0,0
1769430459.022208,1851,0,0,0,0
1769430459.072662,1901,0,0,0,0
1769430459.1228428,1951,0,0,0,0
1769430459.172351,2001,0,0,0,0
1769430459.221882,2051,0,0,0,0
1769430459.2720609,2101,0,0,0,0
1769430459.32231,2151,0,0,0,0
1769430459.37327,2201,0,0,0,0
1769430459.423231,2251,0,0,0,0
1769430459.4742222,2301,0,0,0,0
1769430459.52259,2351,0,0,0,0
1769430459.573546,2401,0,0,0,0
1769430459.623465,2451,0,0,0,0
1769430459.674508,2501,0,0,0,0
1769430459.7239711,2551,0,0,0,0
1769430459.775075,2601,0,0,0,0
1769430459.823806,2651,0,0,0,0
1769430459.873656,2701,0,0,0,0
1769430459.924982,2751,0,0,0,0
1769430459.974972,2801,0,0,0,0
1769430460.02528,2851,0,0,0,0
1769430460.074813,2902,0,0,0,0
1769430460.126001,2952,0,0,0,0
1769430460.176088,3002,0,0,0,0
1769430460.225869,3052,0,0,0,0
1769430460.2769449,3102,0,0,0,0
1769430460.326663,3152,0,0,0,0
1769430460.3766599,3202,0,0,0,0
1769430460.4263942,3252,0,0,0,0
