Time_Sec;Pos_H;Pos_V;Pos_R;Temp_A;Temp_B;Set_A;Set_B;Stable_A;Stable_B
0.003;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
0.103;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
0.204;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
0.305;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
0.405;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
0.506;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
0.606;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
0.724;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
0.825;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
0.925;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
1.026;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
1.129;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
1.237;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
1.338;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
1.438;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
1.539;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
1.64;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
1.741;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
1.842;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
1.942;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
2.043;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
2.144;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
2.244;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
2.351;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
2.451;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
2.552;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
2.653;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
2.755;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
2.856;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
2.956;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
3.057;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
3.157;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
3.258;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
3.359;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
3.465;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
3.566;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
3.666;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
3.767;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
3.868;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
3.972;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
4.079;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
4.191;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
4.293;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
4.409;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
4.512;0.0;0.0;0.0;25.0;25.0;25.0;25.0;1;1
