Time_Sec;Pos_H;Pos_V;Pos_R;Temp_A;Temp_B;Set_A;Set_B;Stable_A;Stable_B
0.004;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
0.105;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
0.206;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
0.309;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
0.412;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
0.514;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
0.615;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
0.728;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
0.84;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
0.951;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
1.057;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
1.159;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
1.267;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
1.376;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
1.489;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
1.6;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
1.701;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
1.808;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
1.921;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
2.029;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
2.143;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
2.253;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
2.367;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
2.479;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
2.581;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
2.681;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
2.794;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
2.903;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
3.021;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
3.129;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
3.243;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
3.355;0.0;0.0;0.0;23.931623931623932;23.871794871794872;24.0;24.0;0;0
3.464;0.0;0.0;0.0;23.931623931623932;23.82051282051282;24.0;24.0;0;0
3.568;0.0;0.0;0.0;23.931623931623932;23.82051282051282;24.0;24.0;0;0
3.671;0.0;0.0;0.0;23.931623931623932;23.82051282051282;24.0;24.0;0;0
3.778;0.0;0.0;0.0;23.931623931623932;23.82051282051282;24.0;24.0;0;0
