PC_Time,Arduino_Time,Pos_H_Steps,Pos_V_Steps,Pos_R_Steps,Status_Bits
1764862717.016831,5402,0,0,28,0
1764862717.067168,5452,0,0,30,0
1764862717.1175559,5502,0,0,31,0
1764862717.166738,5552,0,0,33,0
1764862717.217149,5602,0,0,35,0
1764862717.267485,5652,0,0,36,0
1764862717.317659,5702,0,0,38,0
1764862717.368076,5752,0,0,40,0
1764862717.418437,5803,0,0,41,0
1764862717.468789,5853,0,0,43,0
1764862717.518993,5903,0,0,45,0
1764862717.569362,5953,0,0,46,0
1764862717.6195688,6003,0,0,48,0
1764862717.6699588,6053,0,0,50,0
1764862717.7193081,6103,0,0,51,0
1764862717.769484,6153,0,0,53,0
1764862717.8198762,6203,0,0,55,0
1764862717.870214,6253,0,0,56,0
1764862717.920596,6303,0,0,58,0
1764862717.970787,6353,0,0,59,0
1764862718.020174,6403,0,0,61,0
1764862718.070373,6453,0,0,63,0
1764862718.120716,6503,0,0,64,0
1764862718.171134,6553,0,0,66,0
1764862718.221318,6603,0,0,68,0
1764862718.2716968,6653,0,0,69,0
1764862718.321027,6703,0,0,71,0
1764862718.371256,6753,0,0,73,0
1764862718.421663,6803,0,0,74,0
1764862718.471993,6853,0,0,76,0
1764862718.522193,6903,0,0,78,0
1764862718.572532,6953,0,0,79,0
1764862718.621866,7003,0,0,81,0
1764862718.672085,7053,0,0,83,0
1764862718.722404,7103,0,0,84,0
1764862718.772757,7153,0,0,86,0
1764862718.823118,7203,0,0,88,0
1764862718.873466,7254,0,0,89,0
1764862718.923806,7304,0,0,91,0
1764862718.973997,7354,0,0,92,0
1764862719.024346,7404,0,0,94,0
1764862719.074539,7454,0,0,96,0
1764862719.124948,7504,0,0,97,0
1764862719.1743019,7554,0,0,99,0
1764862719.2244759,7604,0,0,101,0
1764862719.2748659,7654,0,0,102,0
1764862719.325184,7704,0,0,104,0
1764862719.3755698,7754,0,0,106,0
1764862719.425784,7804,0,0,107,0
1764862719.47514,7854,0,0,109,0
1764862719.5254788,7904,0,0,111,0
1764862719.575664,7954,0,0,112,0
1764862719.6261,8004,0,0,114,0
1764862719.6764312,8054,0,0,116,0
1764862719.7265868,8104,0,0,117,0
1764862719.775984,8154,0,0,119,0
1764862719.826331,8204,0,0,120,0
1764862719.876689,8254,0,0,122,0
1764862719.926888,8304,0,0,124,0
1764862719.977254,8354,0,0,125,0
1764862720.0276248,8404,0,0,127,0
1764862720.076776,8454,0,0,129,0
1764862720.127161,8504,0,0,130,0
1764862720.177422,8554,0,0,132,0
1764862720.227713,8604,0,0,134,0
1764862720.2781062,8654,0,0,135,0
1764862720.327392,8704,0,0,137,0
1764862720.377646,8754,0,0,139,0
1764862720.427998,8804,0,0,140,0
1764862720.478355,8854,0,0,142,0
1764862720.528743,8904,0,0,144,0
1764862720.57895,8954,0,0,145,0
1764862720.628308,9004,0,0,147,0
1764862720.678467,9054,0,0,148,0
1764862720.72886,9104,0,0,150,0
1764862720.7792351,9154,0,0,152,0
1764862720.829505,9204,0,0,153,0
1764862720.879781,9254,0,0,155,0
1764862720.929128,9304,0,0,157,0
1764862720.979507,9354,0,0,158,0
1764862721.029685,9404,0,0,160,0
1764862721.0800781,9454,0,0,162,0
1764862721.130431,9504,0,0,163,0
1764862721.180795,9554,0,0,165,0
1764862721.229965,9604,0,0,165,0
1764862721.2803211,9654,0,0,165,0
1764862721.3306859,9704,0,0,165,0
1764862721.380863,9754,0,0,165,0
1764862721.431253,9804,0,0,165,0
1764862721.481607,9854,0,0,165,0
1764862721.530783,9904,0,0,165,0
1764862721.581136,9954,0,0,165,0
1764862721.6315038,10004,0,0,165,0
1764862721.681845,10054,0,0,165,0
1764862721.732058,10104,0,0,165,0
1764862721.7823858,10155,0,0,165,0
1764862721.832768,10205,0,0,165,0
1764862721.883111,10255,0,0,165,0
1764862721.933318,10305,0,0,165,0
1764862721.983577,10355,0,0,165,0
1764862722.034071,10405,0,0,165,0
1764862722.0833569,10455,0,0,165,0
1764862722.133545,10505,0,0,165,0
1764862722.1839302,10555,0,0,165,0
1764862722.234227,10605,0,0,165,0
1764862722.284489,10655,0,0,165,0
1764862722.334836,10705,0,0,165,0
1764862722.384167,10755,0,0,165,0
1764862722.434401,10805,0,0,165,0
1764862722.484747,10855,0,0,165,0
1764862722.535124,10905,0,0,165,0
1764862722.585268,10955,0,0,165,0
1764862722.6356711,11005,0,0,165,0
