PC_Time,Arduino_Time,Pos_H_Steps,Pos_V_Steps,Pos_R_Steps,Status_Bits
1769431334.602845,50,0,0,0,0
1769431334.604543,100,0,0,0,0
1769431334.605984,150,0,0,0,0
1769431334.607324,200,0,0,0,0
1769431334.60868,250,0,0,0,0
1769431334.6100411,300,0,0,0,0
1769431334.611392,350,0,0,0,0
1769431334.612755,400,0,0,0,0
1769431334.615362,450,0,0,0,0
1769431334.666205,500,0,0,0,0
1769431334.716059,550,0,0,0,0
1769431334.7646122,600,0,0,0,0
1769431334.81559,650,0,0,0,0
1769431334.865521,700,0,0,0,0
1769431334.916852,750,0,0,0,0
1769431334.966945,800,0,0,0,0
1769431335.016969,850,0,0,0,0
1769431335.066797,900,0,0,0,0
1769431335.1170628,950,0,0,0,0
1769431335.166673,1000,0,0,0,0
1769431335.218105,1050,0,0,0,0
1769431335.267262,1100,0,0,0,0
1769431335.317323,1150,0,0,0,0
1769431335.367041,1200,0,0,0,0
1769431335.4170089,1250,0,0,0,0
1769431335.4681118,1300,0,0,0,0
1769431335.517914,1350,0,0,0,0
1769431335.568148,1400,0,0,0,0
1769431335.6192791,1451,0,0,0,0
1769431335.669142,1501,0,0,0,0
1769431335.7191849,1551,0,0,0,0
1769431335.769069,1601,0,0,0,0
1769431335.82009,1651,0,0,0,0
1769431335.870395,1701,0,0,0,0
1769431335.919924,1751,0,0,0,0
1769431335.9699688,1801,0,0,0,0
1769431336.020664,1851,0,0,0,0
1769431336.070569,1901,0,0,0,0
1769431336.120276,1951,0,0,0,0
1769431336.171669,2001,0,0,0,0
1769431336.220151,2051,0,0,0,0
1769431336.270234,2101,0,0,0,0
1769431336.320906,2151,0,0,0,0
1769431336.372062,2201,0,0,0,0
1769431336.421608,2251,0,0,0,0
1769431336.471518,2301,0,0,0,0
1769431336.52116,2351,0,0,0,0
1769431336.570787,2401,0,0,0,0
1769431336.621985,2451,0,0,0,0
1769431336.671874,2501,0,0,0,0
1769431336.722395,2551,0,0,0,0
1769431336.772602,2601,0,0,0,0
1769431336.821644,2651,0,0,0,0
1769431336.872662,2701,0,0,0,0
1769431336.9232159,2751,0,0,0,0
1769431336.973046,2801,0,0,0,0
1769431337.022866,2851,0,0,0,0
1769431337.074506,2902,0,0,0,0
1769431337.124457,2952,0,0,0,0
1769431337.173985,3002,0,0,0,0
1769431337.225339,3052,0,0,0,0
1769431337.2754428,3102,0,0,0,0
1769431337.325398,3152,0,0,0,0
1769431337.374104,3202,0,0,0,0
1769431337.425471,3252,0,0,0,0
1769431337.4746969,3302,0,0,0,0
1769431337.525964,3352,0,0,0,0
1769431337.5759628,3402,0,0,0,0
1769431337.6259031,3452,0,0,0,0
1769431337.674997,3502,0,0,0,0
1769431337.72527,3552,0,0,0,0
1769431337.7756212,3602,0,0,0,0
1769431337.82653,3652,0,0,0,0
1769431337.876147,3702,0,0,0,0
1769431337.927422,3752,0,0,0,0
1769431337.976059,3802,0,0,0,0
1769431338.027051,3852,0,0,0,0
1769431338.076994,3902,0,0,0,0
1769431338.1269498,3952,0,0,0,0
1769431338.176888,4002,0,0,0,0
1769431338.2277539,4052,0,0,0,0
1769431338.277719,4102,0,137,0,1
1769431338.327523,4152,0,491,0,1
1769431338.377621,4202,0,845,0,1
1769431338.428038,4252,0,1199,0,1
1769431338.4776661,4302,0,1553,0,1
1769431338.527455,4352,0,1900,0,1
1769431338.577954,4402,0,2255,0,1
1769431338.628564,4452,0,2609,0,1
1769431338.678257,4502,0,2963,0,1
1769431338.7288451,4552,0,3317,0,1
1769431338.778838,4602,0,3671,0,1
1769431338.828811,4652,0,4018,0,1
1769431338.878422,4702,0,4373,0,1
1769431338.928859,4752,0,4727,0,1
1769431338.97933,4802,0,5081,0,1
1769431339.030323,4852,0,5435,0,1
1769431339.0805151,4902,0,5789,0,1
1769431339.1292858,4952,0,6136,0,1
1769431339.180379,5002,0,6491,0,1
1769431339.230113,5052,0,6845,0,1
1769431339.2798011,5102,0,7199,0,1
1769431339.330806,5152,0,7554,0,1
1769431339.380671,5202,0,7908,0,1
1769431339.430224,5252,0,8255,0,1
1769431339.4810398,5302,0,8609,0,1
1769431339.5311072,5352,0,8963,0,1
1769431339.580852,5402,0,9317,0,1
1769431339.632139,5452,0,9672,0,1
1769431339.682176,5502,0,10026,0,1
1769431339.7308958,5552,0,10373,0,1
1769431339.780996,5602,0,10727,0,1
1769431339.83196,5652,0,11081,0,1
1769431339.882224,5702,0,11435,0,1
1769431339.932669,5752,0,11790,0,1
1769431339.983312,5803,0,12144,0,1
1769431340.033221,5853,0,12498,0,1
1769431340.083101,5903,0,12853,0,1
1769431340.1369228,5953,0,13207,0,1
1769431340.1842592,6003,0,13561,0,1
1769431340.2351391,6053,0,13915,0,1
1769431340.284168,6103,0,14262,0,1
1769431340.3344588,6153,0,14616,0,1
1769431340.384614,6203,0,14971,0,1
1769431340.4345212,6253,0,15325,0,1
1769431340.484952,6303,0,15679,0,1
1769431340.534657,6353,0,16033,0,1
1769431340.5843709,6403,0,16380,0,1
1769431340.635169,6453,0,16734,0,1
1769431340.6849,6503,0,17089,0,1
1769431340.735743,6553,0,17443,0,1
1769431340.7857,6603,0,17797,0,1
1769431340.8356538,6653,0,18151,0,1
1769431340.885419,6703,0,18498,0,1
1769431340.935416,6753,0,18852,0,1
1769431340.986112,6803,0,19207,0,1
1769431341.036053,6853,0,19561,0,1
1769431341.0863638,6903,0,19915,0,1
1769431341.1375139,6953,0,20270,0,1
1769431341.18668,7003,0,20617,0,1
1769431341.2375839,7053,0,20971,0,1
1769431341.287273,7103,0,21325,0,1
1769431341.336745,7153,0,21679,0,1
1769431341.387834,7203,0,22033,0,1
1769431341.437641,7254,0,22388,0,1
1769431341.487535,7304,0,22742,0,1
1769431341.538518,7354,0,23096,0,1
1769431341.5884101,7404,0,23450,0,1
1769431341.639612,7454,0,23804,0,1
1769431341.6894898,7504,0,24158,0,1
1769431341.739331,7554,0,24505,0,1
1769431341.789215,7604,0,24859,0,1
1769431341.838838,7654,0,25213,0,1
1769431341.890198,7704,0,25567,0,1
1769431341.9397829,7754,0,25921,0,1
1769431341.990832,7804,0,26276,0,1
1769431342.0395908,7854,0,26623,0,1
1769431342.0896351,7904,0,26977,0,1
1769431342.139745,7954,0,27331,0,1
1769431342.1911922,8004,0,27685,0,1
1769431342.2410262,8054,0,28039,0,1
1769431342.2906811,8104,0,28394,0,1
1769431342.3405702,8154,0,28741,0,1
1769431342.3905869,8204,0,29095,0,1
1769431342.441715,8254,0,29449,0,1
1769431342.4915001,8304,0,29803,0,1
1769431342.541514,8354,0,30157,0,1
1769431342.59241,8404,0,30511,0,1
1769431342.6408231,8454,0,30858,0,1
1769431342.69221,8504,0,31212,0,1
1769431342.7424269,8554,0,31566,0,1
1769431342.792031,8604,0,31920,0,1
1769431342.842924,8654,0,32275,0,1
1769431342.8915288,8704,0,32622,0,1
1769431342.9428108,8754,0,32976,0,1
1769431342.993154,8804,0,33330,0,1
1769431343.043199,8854,0,33684,0,1
1769431343.0927758,8904,0,34038,0,1
1769431343.1439161,8954,0,34393,0,1
1769431343.192791,9004,0,34740,0,1
1769431343.242669,9054,0,35094,0,1
1769431343.294146,9104,0,35448,0,1
1769431343.344059,9154,0,35802,0,1
1769431343.39395,9204,0,36156,0,1
1769431343.444152,9254,0,36510,0,1
1769431343.492928,9304,0,36857,0,1
1769431343.543913,9354,0,37211,0,1
1769431343.5939388,9404,0,37565,0,1
1769431343.6451,9454,0,37919,0,1
1769431343.6949902,9504,0,38274,0,1
1769431343.745749,9554,0,38628,0,1
1769431343.794701,9604,0,38975,0,1
1769431343.844466,9654,0,39329,0,1
1769431343.895638,9704,0,39683,0,1
1769431343.9449222,9754,0,40037,0,1
1769431343.995147,9804,0,40391,0,1
1769431344.045825,9854,0,40746,0,1
1769431344.0956101,9904,0,41093,0,1
1769431344.145105,9954,0,41447,0,1
1769431344.1962152,10004,0,41801,0,1
1769431344.245889,10054,0,42155,0,1
1769431344.297089,10104,0,42509,0,1
1769431344.346692,10155,0,42863,0,1
1769431344.3979871,10205,0,43218,0,1
1769431344.448064,10255,0,43572,0,1
