PC_Time,Arduino_Time,Pos_H_Steps,Pos_V_Steps,Pos_R_Steps,Status_Bits
1769429342.7628942,5302,0,0,0,0
1769429342.8128388,5352,0,0,0,0
1769429342.863725,5402,0,0,0,0
1769429342.913596,5452,0,0,0,0
1769429342.9647229,5502,0,0,0,0
1769429343.013209,5552,0,0,0,0
1769429343.0642729,5602,0,0,0,0
1769429343.114259,5652,0,0,0,0
1769429343.1643379,5702,0,0,0,0
1769429343.2143118,5752,0,0,0,0
1769429343.265409,5803,0,0,0,0
1769429343.315163,5853,0,0,0,0
1769429343.366188,5903,0,0,0,0
1769429343.415585,5953,-3,0,0,1
1769429343.466527,6003,-75,0,0,1
1769429343.516206,6053,-154,0,0,1
1769429343.566068,6103,-231,0,0,1
1769429343.6160698,6153,-310,0,0,1
1769429343.667283,6203,-390,0,0,1
1769429343.717354,6253,-469,0,0,1
1769429343.76768,6303,-548,0,0,1
1769429343.8176892,6353,-627,0,0,1
1769429343.867481,6403,-705,0,0,1
1769429343.9173949,6453,-784,0,0,1
1769429343.9669251,6503,-863,0,0,1
1769429344.018233,6553,-943,0,0,1
1769429344.068058,6603,-1022,0,0,1
1769429344.118765,6653,-1101,0,0,1
1769429344.1673741,6703,-1178,0,0,1
1769429344.217689,6753,-1257,0,0,1
1769429344.268822,6803,-1336,0,0,1
1769429344.318992,6853,-1415,0,0,1
1769429344.3691368,6903,-1494,0,0,1
1769429344.419064,6953,-1573,0,0,1
1769429344.467972,7003,-1651,0,0,1
1769429344.518995,7053,-1730,0,0,1
1769429344.569891,7103,-1809,0,0,1
1769429344.6198778,7153,-1888,0,0,1
1769429344.669641,7203,-1967,0,0,1
1769429344.720393,7254,-2046,0,0,1
1769429344.769869,7304,-2125,0,0,1
1769429344.820866,7354,-2204,0,0,1
1769429344.870948,7404,-2284,0,0,1
1769429344.9218812,7454,-2363,0,0,1
1769429344.971932,7504,-2442,0,0,1
1769429345.020705,7554,-2519,0,0,1
1769429345.0710442,7604,-2598,0,0,1
1769429345.122276,7654,-2677,0,0,1
1769429345.172192,7704,-2756,0,0,1
1769429345.221795,7754,-2835,0,0,1
1769429345.272876,7804,-2914,0,0,1
1769429345.321714,7854,-2992,0,0,1
1769429345.371822,7904,-3071,0,0,1
1769429345.421885,7954,-3150,0,0,1
1769429345.472796,8004,-3229,0,0,1
1769429345.522704,8054,-3308,0,0,1
1769429345.573312,8104,-3387,0,0,1
1769429345.6229749,8154,-3465,0,0,1
1769429345.673096,8204,-3544,0,0,1
1769429345.723936,8254,-3623,0,0,1
1769429345.773591,8304,-3702,0,0,1
1769429345.8235729,8354,-3781,0,0,1
1769429345.873625,8404,-3860,0,0,1
1769429345.9234939,8454,-3938,0,0,1
1769429345.973483,8504,0,0,0,1
1769429346.024617,8554,-31,0,0,1
1769429346.074126,8604,-109,0,0,1
1769429346.124189,8654,-187,0,0,1
1769429346.1740448,8704,-264,0,0,1
1769429346.223816,8754,-342,0,0,1
1769429346.274701,8804,-420,0,0,1
1769429346.324478,8854,-498,0,0,1
1769429346.376021,8904,-576,0,0,1
1769429346.426036,8954,-654,0,0,1
1769429346.474546,9004,-730,0,0,1
1769429346.525537,9054,-808,0,0,1
1769429346.575317,9104,-886,0,0,1
1769429346.626376,9154,-964,0,0,1
1769429346.6765351,9204,-1042,0,0,1
1769429346.726353,9254,-1120,0,0,1
1769429346.7761128,9304,-1197,0,0,1
1769429346.8261209,9354,-1275,0,0,1
1769429346.8759449,9404,-1353,0,0,1
1769429346.927142,9454,-1431,0,0,1
1769429346.976962,9504,-1509,0,0,1
1769429347.027776,9554,-1587,0,0,1
1769429347.076517,9604,-1663,0,0,1
1769429347.126636,9654,-1741,0,0,1
1769429347.177312,9704,-1819,0,0,1
1769429347.2272189,9754,-1897,0,0,1
1769429347.27842,9804,-1975,0,0,1
1769429347.328276,9854,-2053,0,0,1
1769429347.378252,9904,-2130,0,0,1
1769429347.427845,9954,-2208,0,0,1
1769429347.47771,10004,-2286,0,0,1
1769429347.5287879,10054,-2364,0,0,1
1769429347.578518,10104,-2442,0,0,1
1769429347.629754,10155,-2520,0,0,1
1769429347.679732,10205,-2598,0,0,1
1769429347.729292,10255,-2676,0,0,1
1769429347.7804039,10305,-2754,0,0,1
1769429347.830029,10355,-2832,0,0,1
1769429347.88128,10405,-2910,0,0,1
1769429347.929947,10455,-2986,0,0,1
1769429347.9809542,10505,-3064,0,0,1
1769429348.030726,10555,-3142,0,0,1
1769429348.0807722,10605,-3220,0,0,1
1769429348.1318872,10655,-3298,0,0,1
1769429348.181639,10705,-3376,0,0,1
1769429348.230384,10755,-3453,0,0,1
1769429348.2813609,10805,-3531,0,0,1
1769429348.331043,10855,-3609,0,0,1
1769429348.3822742,10905,-3687,0,0,1
1769429348.4321222,10955,-3765,0,0,1
1769429348.4831629,11005,-3843,0,0,1
1769429348.532236,11055,-3919,0,0,1
1769429348.581755,11105,-3997,0,0,1
1769429348.631571,11155,-4075,0,0,1
1769429348.6827562,11205,-4153,0,0,1
1769429348.733428,11255,-4231,0,0,1
1769429348.783178,11305,-4309,0,0,1
1769429348.8330848,11355,-4386,0,0,1
1769429348.8830998,11405,-4464,0,0,1
1769429348.932711,11455,-4542,0,0,1
1769429348.9838479,11505,-4620,0,0,1
1769429349.033611,11555,-4698,0,0,1
