Time_Sec;Pos_H;Pos_V;Pos_R;Temp_A;Temp_B;Set_A;Set_B;Stable_A;Stable_B
0.015;0.0;0.0;0.0;31.99145299145299;31.94017094017094;32.0;32.0;1;1
0.139;0.0;0.0;0.0;31.99145299145299;31.94017094017094;32.0;32.0;1;1
0.247;0.0;0.0;0.0;31.99145299145299;31.94017094017094;32.0;32.0;1;1
0.358;0.0;0.0;0.0;31.99145299145299;31.94017094017094;32.0;32.0;1;1
0.466;0.0;0.0;0.0;31.99145299145299;31.94017094017094;32.0;32.0;1;1
0.581;0.0;0.0;0.0;31.99145299145299;31.94017094017094;32.0;32.0;1;1
0.692;0.0;0.0;0.0;31.99145299145299;31.94017094017094;32.0;32.0;1;1
0.804;0.0;0.0;0.0;31.99145299145299;31.94017094017094;32.0;32.0;1;1
0.917;0.0;0.0;0.0;31.99145299145299;31.94017094017094;32.0;32.0;1;1
1.033;0.0;0.0;0.0;31.99145299145299;31.94017094017094;32.0;32.0;1;1
1.14;0.0;0.0;0.0;31.94017094017094;31.94017094017094;32.0;32.0;1;1
1.246;0.0;0.0;0.0;31.94017094017094;31.94017094017094;32.0;32.0;1;1
1.358;0.0;0.0;0.0;31.94017094017094;31.94017094017094;32.0;32.0;1;1
1.458;0.0;0.0;0.0;31.94017094017094;31.94017094017094;32.0;32.0;1;1
1.561;0.0;0.0;0.0;31.94017094017094;31.94017094017094;32.0;32.0;1;1
1.662;0.0;0.0;0.0;31.94017094017094;31.94017094017094;32.0;32.0;1;1
1.768;0.0;0.0;0.0;31.94017094017094;31.94017094017094;32.0;32.0;1;1
1.869;0.0;0.0;0.0;31.94017094017094;31.94017094017094;32.0;32.0;1;1
1.969;0.0;0.0;0.0;31.94017094017094;31.94017094017094;32.0;32.0;1;1
2.069;0.0;0.0;0.0;31.94017094017094;31.94017094017094;32.0;32.0;1;1
2.17;0.0;0.0;0.0;31.99145299145299;31.94017094017094;32.0;32.0;1;1
2.271;0.0;0.0;0.0;31.99145299145299;31.94017094017094;32.0;32.0;1;1
2.374;0.0;0.0;0.0;31.99145299145299;31.94017094017094;32.0;32.0;1;1
2.474;0.0;0.0;0.0;31.99145299145299;31.94017094017094;32.0;32.0;1;1
