Time_Sec;Point_ID;Mode;H_pos;V_pos;R_pos;Sphere_X;Sphere_Y;Sphere_Z;Surf_X;Surf_Y;Surf_Z;Pitch;Yaw;Roll
19.516;0_Referenz;sphere_detection;0.0;0.0;0.0;0.5;0.6;0.2;;;;;;
150.074;1_endposition_d1;sphere_detection;-10.0;20.0;0.9903441445902452;0.5;-17.2;-0.5;;;;;;
183.51;2_zeroposition;sphere_detection;0.0;0.0;0.0;0.5;0.7;0.2;;;;;;
316.145;3_endposition_d2;sphere_detection;-30.0;50.0;1.9806882891804904;0.6;-36.6;-3.2;;;;;;
360.168;4_zeroposition;sphere_detection;0.0;0.0;0.0;0.5;0.6;0.2;;;;;;
