Time_Sec;Pos_H;Pos_V;Pos_R;Temp_A;Temp_B;Set_A;Set_B;Stable_A;Stable_B
0.003;0.0;0.0;0.0;22.53846153846154;22.700854700854702;25.0;25.0;0;0
0.104;0.0;0.0;0.0;22.53846153846154;22.700854700854702;25.0;25.0;0;0
0.205;0.0;0.0;0.0;22.53846153846154;22.700854700854702;25.0;25.0;0;0
0.307;0.0;0.0;0.0;22.53846153846154;22.700854700854702;25.0;25.0;0;0
0.409;0.0;0.0;0.0;22.53846153846154;22.700854700854702;25.0;25.0;0;0
0.522;0.0;0.0;0.0;22.53846153846154;22.700854700854702;25.0;25.0;0;0
0.636;0.0;0.0;0.0;22.53846153846154;22.700854700854702;25.0;25.0;0;0
0.766;0.0;0.0;0.0;22.53846153846154;22.700854700854702;25.0;25.0;0;0
0.877;0.0;0.0;0.0;22.53846153846154;22.700854700854702;25.0;25.0;0;0
0.978;0.0;0.0;0.0;22.53846153846154;22.700854700854702;25.0;25.0;0;0
1.085;0.0;0.0;0.0;22.53846153846154;22.700854700854702;25.0;25.0;0;0
1.194;0.0;0.0;0.0;22.53846153846154;22.700854700854702;25.0;25.0;0;0
1.297;0.0;0.0;0.0;22.53846153846154;22.700854700854702;25.0;25.0;0;0
1.407;0.0;0.0;0.0;22.53846153846154;22.700854700854702;25.0;25.0;0;0
1.517;0.0;0.0;0.0;22.53846153846154;22.700854700854702;25.0;25.0;0;0
1.628;0.0;0.0;0.0;22.53846153846154;22.700854700854702;25.0;25.0;0;0
1.729;0.0;0.0;0.0;22.53846153846154;22.700854700854702;25.0;25.0;0;0
1.83;0.0;0.0;0.0;22.53846153846154;22.700854700854702;25.0;25.0;0;0
1.932;0.0;0.0;0.0;22.53846153846154;22.700854700854702;25.0;25.0;0;0
2.043;0.0;0.0;0.0;22.53846153846154;22.700854700854702;25.0;25.0;0;0
2.154;0.0;0.0;0.0;22.53846153846154;22.700854700854702;25.0;25.0;0;0
